Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
BNP Paribas Open,2019-03-06,2019-03-17,3,Voegele S.,Stephens S.,109.0,4.0,6-3,6-0,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Zhang S.,Ostapenko J.,40.0,22.0,2-6,1-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Gavrilova D.,Buzarnescu M.,53.0,31.0,6-2,6-2,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Barty A.,Maria T.,12.0,69.0,6-4,6-4,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Wang Q.,Pera B.,18.0,87.0,7-6,6-2,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Sasnovich A.,Kozlova K.,34.0,114.0,4-6,6-2,0-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Halep S.,Strycova B.,2.0,50.0,6-2,6-4,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Cibulkova D.,Andreescu B.,35.0,60.0,2-6,2-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Mertens E.,Anisimova A.,16.0,67.0,6-4,6-2,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Azarenka V.,Williams S.,48.0,10.0,5-7,3-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Linette M.,Bertens K.,92.0,7.0,4-6,1-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Svitolina E.,Kenin S.,6.0,33.0,3-6,7-6,6-4,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Putintseva Y.,Kerber A.,47.0,8.0,0-6,2-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Sabalenka A.,Tomljanovic A.,9.0,44.0,6-3,4-6,6-0,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Vikhlyantseva N.,Suarez Navarro C.,112.0,24.0,6-2,6-0,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Vekic D.,Bonaventure Y.,26.0,144.0,6-1,6-7,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Keys M.,Barthel M.,17.0,97.0,6-3,1-6,5-7,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Pegula J.,Tsurenko L.,93.0,28.0,6-3,5-7,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Puig M.,Kontaveit A.,58.0,21.0,3-6,6-7,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Sevastova A.,Brengle M.,11.0,96.0,6-3,6-4,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Kvitova P.,Williams V.,3.0,36.0,6-4,5-7,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Pavlyuchenkova A.,Mchale C.,32.0,140.0,4-6,6-3,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Pliskova Ka.,Doi M.,5.0,121.0,6-7,6-1,6-1,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Collins D.,Flipkens K.,25.0,56.0,6-4,6-1,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Van Uytvanck A.,Bencic B.,51.0,23.0,4-6,1-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Kanepi K.,Goerges J.,86.0,15.0,3-6,6-2,3-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Alexandrova E.,Wozniacki C.,59.0,13.0,7-5,2-6,7-5,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Mladenovic K.,Osaka N.,65.0,1.0,3-6,4-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Kozlova K.,Halep S.,114.0,2.0,6-7,5-7,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Mertens E.,Wang Q.,16.0,18.0,6-7,7-6,3-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Ostapenko J.,Vondrousova M.,22.0,61.0,6-4,3-6,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Bertens K.,Konta J.,7.0,45.0,7-6,6-4,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Williams S.,Muguruza G.,10.0,20.0,3-6,0-1,,Williams S. Retired
BNP Paribas Open,2019-03-06,2019-03-17,3,Andreescu B.,Voegele S.,60.0,109.0,6-1,6-2,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Svitolina E.,Gavrilova D.,6.0,53.0,7-5,6-4,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Barty A.,Brady J.,12.0,83.0,6-3,6-2,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Sevastova A.,Kontaveit A.,11.0,21.0,0-5,,,Sevastova A. Retired
BNP Paribas Open,2019-03-06,2019-03-17,3,Kerber A.,Vikhlyantseva N.,8.0,112.0,3-6,6-1,6-3,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Bonaventure Y.,Pliskova Ka.,144.0,5.0,3-6,2-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Tsurenko L.,Sabalenka A.,28.0,9.0,2-6,5-7,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Barthel M.,Goerges J.,97.0,15.0,7-5,1-6,6-4,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Williams V.,Mchale C.,36.0,140.0,6-2,7-5,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Bencic B.,Alexandrova E.,23.0,59.0,6-4,6-2,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Collins D.,Osaka N.,25.0,1.0,4-6,2-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Muguruza G.,Bertens K.,20.0,7.0,5-7,6-1,6-4,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Wang Q.,Andreescu B.,18.0,60.0,5-7,2-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Vondrousova M.,Halep S.,61.0,2.0,6-2,3-6,6-2,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Svitolina E.,Barty A.,6.0,12.0,7-6,5-7,6-4,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Williams V.,Barthel M.,36.0,97.0,6-4,6-4,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Pliskova Ka.,Kontaveit A.,5.0,21.0,7-6,4-6,6-2,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Bencic B.,Osaka N.,23.0,1.0,6-3,6-1,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Sabalenka A.,Kerber A.,9.0,8.0,1-6,6-4,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Andreescu B.,Muguruza G.,60.0,20.0,6-0,6-1,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Vondrousova M.,Svitolina E.,61.0,6.0,6-4,4-6,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Pliskova Ka.,Bencic B.,5.0,23.0,3-6,6-4,3-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Kerber A.,Williams V.,8.0,36.0,7-6,6-3,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Svitolina E.,Andreescu B.,6.0,60.0,3-6,6-2,4-6,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Bencic B.,Kerber A.,23.0,8.0,4-6,2-6,,Completed
BNP Paribas Open,2019-03-06,2019-03-17,3,Kerber A.,Andreescu B.,8.0,60.0,4-6,6-3,4-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Cibulkova D.,Azarenka V.,35.0,46.0,2-6,6-3,4-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Sorribes Tormo S.,Krunic A.,78.0,60.0,6-3,4-6,6-0,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Sakkari M.,Danilovic O.,49.0,115.0,1-6,6-3,6-4,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Putintseva Y.,Flipkens K.,44.0,56.0,4-6,6-4,7-5,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Petkovic A.,Anisimova A.,67.0,73.0,4-6,3-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Siniakova K.,Zheng S.,42.0,39.0,6-3,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Vikhlyantseva N.,Rybarikova M.,104.0,74.0,6-1,5-7,6-7,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Rodina E.,Stosur S.,69.0,83.0,4-6,2-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Strycova B.,Vondrousova M.,47.0,59.0,3-6,2-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Gasparyan M.,Parmentier P.,75.0,55.0,6-4,1-6,6-7,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Yastremska D.,Alexandrova E.,37.0,57.0,6-3,6-2,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wang Xiy.,Puig M.,190.0,61.0,6-3,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kanepi K.,Riske A.,89.0,45.0,2-6,2-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wang Xin.,Doi M.,190.0,112.0,2-6,6-1,3-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wickmayer Y.,Vickery S.,141.0,142.0,3-6,6-3,6-1,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Jakupovic D.,Williams V.,80.0,43.0,5-7,3-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Mcnally C.,Gauff C.,221.0,456.0,6-3,3-6,4-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Osaka M.,Osuigwe W.,338.0,205.0,2-6,4-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Larsson J.,Townsend T.,79.0,96.0,1-6,2-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Martic P.,Zhang S.,52.0,41.0,6-2,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Friedsam A.L.,Tomljanovic A.,,40.0,6-4,3-6,0-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Peterson R.,Siegemund L.,63.0,108.0,6-1,5-7,7-5,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Mladenovic K.,Wang Yaf.,68.0,50.0,3-6,3-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kuzmova V.,Gavrilova D.,48.0,54.0,6-4,6-2,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Andreescu B.,Begu I.,24.0,70.0,4-6,7-6,6-2,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Lapko V.,Cornet A.,64.0,53.0,5-7,7-6,1-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Sasnovich A.,Golubic V.,36.0,77.0,4-6,7-5,6-4,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Hibino N.,Muchova K.,119.0,113.0,3-6,3-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Maria T.,Schmiedlova A.,62.0,65.0,6-4,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Niculescu M.,Zidansek T.,138.0,66.0,6-1,6-2,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Pliskova Kr.,Jabeur O.,94.0,58.0,6-2,3-6,4-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Pegula J.,Konta J.,90.0,38.0,1-6,4-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kvitova P.,Sakkari M.,2.0,49.0,6-1,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Rybarikova M.,Goerges J.,74.0,15.0,4-6,5-7,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Keys M.,Stosur S.,16.0,83.0,4-6,6-4,4-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Garcia C.,Azarenka V.,21.0,46.0,6-3,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Yastremska D.,Barty A.,37.0,11.0,4-6,1-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wang Xiy.,Bertens K.,190.0,8.0,4-6,1-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Vekic D.,Sorribes Tormo S.,25.0,78.0,6-3,6-3,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Anisimova A.,Kontaveit A.,73.0,19.0,3-6,6-1,4-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Tomljanovic A.,Sabalenka A.,40.0,9.0,6-3,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Mertens E.,Parmentier P.,14.0,55.0,6-2,7-5,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Riske A.,Hsieh S.W.,45.0,27.0,2-6,5-7,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Osaka N.,Wickmayer Y.,1.0,141.0,6-0,6-7,6-1,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Vondrousova M.,Ostapenko J.,59.0,23.0,7-5,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Pavlyuchenkova A.,Kuzmova V.,33.0,48.0,7-6,4-6,5-7,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Andreescu B.,Kenin S.,24.0,34.0,6-3,6-3,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Niculescu M.,Muguruza G.,138.0,17.0,7-6,4-6,6-2,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kasatkina D.,Gauff C.,22.0,456.0,6-3,6-2,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Williams V.,Suarez Navarro C.,43.0,29.0,7-6,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wozniacki C.,Sasnovich A.,13.0,36.0,6-4,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Siniakova K.,Sevastova A.,42.0,12.0,2-6,6-0,4-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Konta J.,Wang Q.,38.0,18.0,4-6,0-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kerber A.,Muchova K.,4.0,113.0,3-6,6-3,6-3,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Williams S.,Peterson R.,10.0,63.0,6-3,1-6,6-1,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Maria T.,Giorgi C.,62.0,31.0,6-3,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Stephens S.,Jabeur O.,6.0,58.0,6-2,6-3,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Bencic B.,Putintseva Y.,20.0,44.0,3-6,5-7,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Halep S.,Townsend T.,3.0,96.0,6-1,6-3,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Hercog P.,Doi M.,93.0,112.0,7-6,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Pliskova Ka.,Martic P.,7.0,52.0,6-3,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Cornet A.,Buzarnescu M.,53.0,32.0,7-6,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Svitolina E.,Wang Yaf.,5.0,50.0,2-6,4-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Collins D.,Osuigwe W.,26.0,205.0,7-6,6-0,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Williams S.,Wang Q.,10.0,18.0,,,,Williams S. Retired
Sony Ericsson Open,2019-03-20,2019-03-30,3,Goerges J.,Garcia C.,15.0,21.0,0-6,5-7,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kvitova P.,Vekic D.,2.0,25.0,6-4,3-6,6-4,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Stosur S.,Barty A.,83.0,11.0,0-6,3-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Hsieh S.W.,Osaka N.,27.0,1.0,4-6,7-6,6-3,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wozniacki C.,Niculescu M.,13.0,138.0,6-4,7-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kuzmova V.,Bertens K.,48.0,8.0,6-3,0-6,1-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Tomljanovic A.,Kontaveit A.,40.0,19.0,6-7,6-2,6-7,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Andreescu B.,Kerber A.,24.0,4.0,6-4,4-6,6-1,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wang Yaf.,Collins D.,50.0,26.0,7-5,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Putintseva Y.,Sevastova A.,44.0,12.0,1-6,6-2,6-3,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Hercog P.,Halep S.,93.0,3.0,7-5,6-7,2-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Mertens E.,Vondrousova M.,14.0,59.0,4-6,6-7,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Williams V.,Kasatkina D.,43.0,22.0,6-3,6-1,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Pliskova Ka.,Cornet A.,7.0,53.0,6-7,6-1,6-4,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Maria T.,Stephens S.,62.0,6.0,6-3,6-2,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Bertens K.,Barty A.,8.0,11.0,6-4,3-6,2-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kvitova P.,Garcia C.,2.0,21.0,6-3,6-3,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kontaveit A.,Andreescu B.,19.0,24.0,6-1,2-0,,Andreescu B. Retired
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wozniacki C.,Hsieh S.W.,13.0,27.0,3-6,7-6,2-6,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Halep S.,Williams V.,3.0,43.0,6-3,6-3,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Wang Yaf.,Wang Q.,50.0,18.0,5-7,4-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Putintseva Y.,Pliskova Ka.,44.0,7.0,6-2,3-6,5-7,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Maria T.,Vondrousova M.,62.0,59.0,4-6,3-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Hsieh S.W.,Kontaveit A.,27.0,19.0,6-3,2-6,5-7,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Barty A.,Kvitova P.,11.0,2.0,7-6,3-6,6-2,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Halep S.,Wang Q.,3.0,18.0,6-4,7-5,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Pliskova Ka.,Vondrousova M.,7.0,59.0,6-3,6-4,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Kontaveit A.,Barty A.,19.0,11.0,3-6,3-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Halep S.,Pliskova Ka.,3.0,7.0,5-7,1-6,,Completed
Sony Ericsson Open,2019-03-20,2019-03-30,3,Barty A.,Pliskova Ka.,11.0,7.0,7-6,6-3,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Friedsam A.L.,Zidansek T.,674.0,65.0,6-1,2-6,0-6,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Lisicki S.,Kenin S.,299.0,36.0,5-7,4-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Khromacheva I.,Pegula J.,139.0,81.0,6-1,6-7,1-6,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Sorribes Tormo S.,Stollar F.,78.0,126.0,6-0,6-3,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Maria T.,Vikhlyantseva N.,59.0,112.0,6-2,7-5,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Ostapenko J.,Larsson J.,31.0,88.0,6-1,6-4,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Schmiedlova A.,Minella M.,64.0,103.0,6-3,5-7,0-6,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Errani S.,Puig M.,209.0,63.0,0-6,1-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Kiick A.,Parmentier P.,146.0,54.0,6-3,6-0,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Tomljanovic A.,Linette M.,39.0,85.0,6-2,7-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Aiava D.,Bencic B.,205.0,21.0,3-6,0-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Di Lorenzo F.,Bolsova Zadoinov A.,167.0,147.0,3-6,5-7,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Kichenok N.,Trevisan M.,,159.0,2-6,1-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Rodina E.,Rogers S.,68.0,,4-6,2-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Townsend T.,Sharma A.,83.0,142.0,3-6,6-2,6-3,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Kozlova K.,Pliskova Kr.,99.0,93.0,7-5,6-4,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Petkovic A.,Lepchenko V.,72.0,141.0,6-0,6-4,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Davis L.,Bonaventure Y.,184.0,123.0,6-4,0-6,6-2,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Martic P.,Anisimova A.,53.0,74.0,6-4,2-6,6-1,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Kanepi K.,Kudermetova V.,82.0,80.0,7-6,6-3,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Buzarnescu M.,Frech M.,30.0,182.0,6-1,4-6,7-5,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Perrin C.,Sakkari M.,144.0,50.0,5-7,6-3,1-6,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Brengle M.,Collins D.,97.0,34.0,1-6,3-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Navarro E.,Siegemund L.,565.0,104.0,5-7,4-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Sorribes Tormo S.,Stephens S.,78.0,8.0,6-7,6-7,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Trevisan M.,Bertens K.,159.0,6.0,2-6,1-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Goerges J.,Townsend T.,15.0,83.0,4-6,6-7,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Sevastova A.,Pegula J.,12.0,81.0,4-6,2-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Martic P.,Minella M.,53.0,103.0,6-3,6-3,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Puig M.,Kenin S.,63.0,36.0,6-4,6-4,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Sabalenka A.,Kozlova K.,10.0,99.0,3-6,6-3,6-3,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Kiick A.,Bencic B.,146.0,21.0,0-6,3-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Tomljanovic A.,Zidansek T.,39.0,65.0,7-5,6-2,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Buzarnescu M.,Davis L.,30.0,184.0,6-3,6-2,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Kanepi K.,Mertens E.,82.0,17.0,0-6,6-0,7-5,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Rogers S.,Ostapenko J.,,31.0,6-4,3-6,6-7,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Petkovic A.,Sakkari M.,72.0,50.0,3-6,0-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Bolsova Zadoinov A.,Collins D.,147.0,34.0,3-6,6-7,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Siegemund L.,Wozniacki C.,104.0,13.0,2-6,2-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Keys M.,Maria T.,18.0,59.0,7-6,4-6,6-4,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Martic P.,Pegula J.,53.0,81.0,2-6,6-3,6-2,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Bencic B.,Townsend T.,21.0,83.0,6-2,7-5,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Sakkari M.,Bertens K.,50.0,6.0,7-6,6-3,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Sabalenka A.,Puig M.,10.0,63.0,2-6,5-7,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Buzarnescu M.,Wozniacki C.,30.0,13.0,4-6,6-3,3-6,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Kanepi K.,Collins D.,82.0,34.0,6-7,1-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Keys M.,Ostapenko J.,18.0,31.0,7-5,6-2,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Stephens S.,Tomljanovic A.,8.0,39.0,4-6,6-4,6-4,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Martic P.,Bencic B.,53.0,21.0,6-3,6-4,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Sakkari M.,Wozniacki C.,50.0,13.0,2-6,2-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Keys M.,Stephens S.,18.0,8.0,7-6,4-6,6-2,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Collins D.,Puig M.,34.0,63.0,3-6,2-6,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Wozniacki C.,Martic P.,13.0,53.0,6-3,6-4,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Keys M.,Puig M.,18.0,63.0,6-4,6-0,,Completed
Family Circle Cup,2019-04-01,2019-04-07,3,Wozniacki C.,Keys M.,13.0,18.0,6-7,3-6,,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Danilovic O.,Flipkens K.,120.0,58.0,2-6,1-6,,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Rybarikova M.,Doi M.,71.0,101.0,2-6,7-6,6-4,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Olmos G.,Hibino N.,357.0,114.0,6-4,1-6,6-7,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Gasparyan M.,Rodriguez V.,75.0,295.0,6-1,6-0,,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Bogdan A.,Voegele S.,108.0,98.0,6-7,2-6,,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Jorovic I.,Babos T.,100.0,106.0,2-6,6-4,6-3,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Dart H.,Jakupovic D.,136.0,92.0,2-6,3-6,,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Vickery S.,Riske A.,134.0,47.0,7-6,6-1,,Completed
Monterrey Open,2019-04-01,2019-04-07,3,Diyas Z.,Zarazua R.,107.0,243.0,7-5,6-4,,Completed
